Primary_Key	School Number	School Year	School Name	Official School Name	LEA Number	LEA Name	Name Prefix Description	Principal First Name	Principal Middle Name	Principal Last Name	Principal Name Suffix	Address Line1	Address Line2	City	State	Zip Code 5	Zip Code 4	Phone Office Area	Phone Office Exch	Phone Office Line	Phone Fax Area	Phone Fax Exch	Phone Fax Line 	Mailing Address Line1	Mailing Address Line2	Mailing City	Mailing State	Mailing Zip Code 5	Mailing Zip Code 4	URL School Address	Sch Operational Status	Sch Operational Status Desc	Opening Effective Date	Closing Date	School Type	School Type Desc	School Program Type	School Program Type Desc	Grade Level Current	Grade Level Approved	Grade Level First Year	Title I	School Calendar Type	School Calendar Description	Extended Hours	School Schedule Type	School Schedule Type Desc	School Designation Type	School Designation Desc	Virtual Status	SBE Region	SBE Region Names	Accreditation Status	Accreditation Status Desc	Federal School Number	College Board Number	School Membership	School Year For Sch Membership	School Teacher Count	School Year For Teachers	Cooperative Innovative HS	Cooperative MMYYYY SBE Approve	First Yr Est ADM	First Yr Est Paid Teacher FTE	Newly Constructed Facility	Occupancy Date	What Facility Will Sch Occupy	Share Space	Share Space Describe	New Sch Population From	List Of Closing Schools	County Code	County Description	Opening In School Year	Locale Type	Locale Type Desc	School Closings?	School Systartstatus	Record Created Timestamp	Record Created By	Last Changed Timestamp	Last Changed By
9205002019	920500	2019	Millbrook High	Millbrook High	920	Wake County Schools	Ms	Dana	-	King	-	2201 Spring Forest Rd	-	Raleigh	NC	27615	7536	919	850	8787	919	670	4275	-	-	-	-	-	-	http://mhs.wcpss.net/	1	Open	30-JUN-90	-	R	Regular School	M	Magnet	09:10:11:12	09:10:11:12	-	-	T	Traditional	-	S	Semester	P	Public	NOTVIRTUAL	3	North Central	SA	SACS	370472001879	342620	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	092	Wake	-	11	City, Large	-	1	04-23-2010 02:49PM	EDDIE	07-11-2018 03:55PM	rsiwiec
9205012019	920501	2019	Mills Park Elementary	Mills Park Elementary	920	Wake County Schools	Mr	Michael	-	Regan	-	509 Mills Park Dr	-	Cary	NC	27519	-	919	466	1466	919	670	4236	-	-	-	-	-	-	http://millsparkes.wcpss.net	1	Open	01-JUL-08	-	R	Regular School	N	None	P2:P3:PK:KG:01:02:03:04:05	P2:P3:PK:KG:01:02:03:04:05	-	-	T	Traditional	-	S	Semester	P	Public	NOTVIRTUAL	3	North Central	-	-	370472003012	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	092	Wake	-	11	City, Large	-	1	04-23-2010 02:49PM	EDDIE	07-11-2018 03:56PM	rsiwiec
9205022019	920502	2019	Mills Park Middle	Mills Park Middle School	920	Wake County Schools	Mr	Robert	-	Smith	-	441 Mills Park Drive	-	Cary	NC	27519	-	919	466	1500	919	670	4240	-	-	-	-	-	-	http://millsparkms.wcpss.net	1	Open	01-JUL-10	-	R	Regular School	N	None	06:07:08	06:07:08	06:07:08	-	T	Traditional	-	S	Semester	P	Public	NOTVIRTUAL	3	North Central	-	-	370472003205	-	-	-	-	-	N	-	1067	53	Y	01-JUL-10	-	N	-	Dillard, Reedy Creek, East Cary, Salem, West Cary Middle	-	092	Wake	2011	11	City, Large	N	-	04-27-2010 12:00PM	gwendolyn_tucker	07-11-2018 03:56PM	rsiwiec
9205042019	920504	2019	Morrisville Elementary	Morrisville Elementary	920	Wake County Schools	Mr	Benjamin	-	Cline	-	1519 Morrisville Pkwy	-	Morrisville	NC	27560	9376	919	460	3400	919	670	4294	-	-	-	-	-	-	http://www.wcpss.net/morrisvillees	1	Open	30-JUN-91	-	R	Regular School	N	None	KG:01:02:03:04:05	KG:01:02:03:04:05	-	-	Y	Year Round	-	S	Semester	P	Public	NOTVIRTUAL	3	North Central	-	-	370472002318	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	092	Wake	-	11	City, Large	-	1	04-23-2010 02:49PM	EDDIE	07-11-2018 03:58PM	rsiwiec
9205062019	920506	2019	Moore Square Middle	Moore Square Middle	920	Wake County Schools	Ms	Jacqueline	-	Jordan	-	301 South Person Street	-	Raleigh	NC	27601	-	919	664	5737	919	704	2204	-	-	-	-	-	-	http://www.wcpss.net/mooresquarems	1	Open	30-JUN-02	-	R	Regular School	M	Magnet	06:07:08	06:07:08	-	-	M	Modified	-	S	Semester	P	Public	NOTVIRTUAL	3	North Central	-	-	370472002654	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	092	Wake	-	11	City, Large	-	1	04-23-2010 02:49PM	EDDIE	08-13-2018 03:41PM	pphilbrook
9205082019	920508	2019	Mount Vernon	Mount Vernon	920	Wake County Schools	Mr	Michael	-	Hockenberg	-	5418 Chapel Hill Rd	-	Raleigh	NC	27607	5139	919	233	4313	919	704	2300	-	-	-	-	-	-	http://mtvernonms.wcpss.net/	1	Open	30-JUN-90	-	A	Alternative Education	N	None	KG:01:02:03:04:05:06:07:08	KG:01:02:03:04:05:06:07:08	-	-	T	Traditional	-	S	Semester	P	Public	NOTVIRTUAL	3	North Central	SA	SACS	370472002104	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	092	Wake	-	11	City, Large	-	1	04-23-2010 02:49PM	EDDIE	07-11-2018 03:58PM	rsiwiec
9205122019	920512	2019	North Garner Middle	North Garner Middle	920	Wake County Schools	Mr	Gregory	-	Butler	-	720 Powell Dr	-	Garner	NC	27529	3164	919	662	2434	919	670	4263	-	-	-	-	-	-	http://northgarnerms.wcpss.net/	1	Open	30-JUN-90	-	R	Regular School	N	None	06:07:08	06:07:08	-	-	Y	Year Round	-	S	Semester	P	Public	NOTVIRTUAL	3	North Central	-	-	370472001882	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	092	Wake	-	11	City, Large	-	1	04-23-2010 02:49PM	EDDIE	07-11-2018 04:01PM	rsiwiec
9205142019	920514	2019	North Forest Pines Elementary	North Forest Pines Elementary	920	Wake County Schools	Ms	Michelle	-	Bell	-	11501 Forest Pines Drive	-	Raleigh	NC	27614	-	919	570	2220	919	670	4201	-	-	-	-	-	-	http://northforestpineses.wcpss.net	1	Open	02-JUL-07	-	R	Regular School	N	None	P2:P3:PK:KG:01:02:03:04:05	P2:P3:PK:KG:01:02:03:04:05	-	-	Y	Year Round	-	S	Semester	P	Public	NOTVIRTUAL	3	North Central	-	-	370472002824	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	092	Wake	-	11	City, Large	-	1	04-23-2010 02:49PM	EDDIE	07-11-2018 04:00PM	rsiwiec
9205162019	920516	2019	North Ridge Elementary	North Ridge Elementary	920	Wake County Schools	Mr	Robert	-	Soutter	-	3851 Spring Forest Road	-	Raleigh	NC	27616	-	919	870	4100	919	704	2246	-	-	-	-	-	-	http://northridgees.wcpss.net/	1	Open	30-JUN-90	-	R	Regular School	N	None	P3:PK:KG:01:02:03:04:05	P3:PK:KG:01:02:03:04:05	-	-	T	Traditional	-	S	Semester	P	Public	NOTVIRTUAL	3	North Central	-	-	370472001883	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	092	Wake	-	11	City, Large	-	1	04-23-2010 02:49PM	EDDIE	07-31-2018 02:03PM	144971
9205182019	920518	2019	North Wake College and Career Academy	North Wake College and Career Academy	920	Wake County Schools	Ms	Elizabeth	-	Battle	-	931 Durham Rd	-	Wake Forest	NC	27587	-	919	694	8650	919	694	8683	-	-	-	-	-	-	http://www.wcpss.net/northwakecca	1	Open	01-JUL-17	-	R	Regular School	C	Cooperative Innovative High School	09:10:11:12	09:10:11:12:13	09:10:11	-	T	Traditional	-	S	Semester	P	Public	NOTVIRTUAL	3	North Central	-	-	370472003410	340043	-	-	-	-	N	-	200	9	N	-	This facility used to be the 9th Grade Center for Wakefield HS and is being renovated for NWCCA.	N	-	School 920317 - Apex Friendship High :School 920316 - Apex High :School 920312 - Apex Middle :School 920318 - Athens Drive High :School 920356 - Carnage Middle :School 920360 - Carroll Middle :School 920368 - Cary High :School 920370 - Centennial Campus Middle :School 920386 - Crossroads FLEX  :School 920388 - Daniels Middle :School 920391 - Davis Drive Middle :School 920394 - Dillard Drive Middle :School 920399 - Durant Road Middle :School 920402 - East Cary Middle :School 920404 - East Garner Middle :School 920408 - East Millbrook Middle :School 920411 - East Wake High :School 920410 - East Wake Middle :School 920412 - Enloe High :School 920428 - Fuquay-Varina High :School 920424 - Fuquay-Varina Middle :School 920436 - Garner High :School 920441 - Green Hope High :School 920445 - Heritage High :School 920444 - Heritage Middle :School 920442 - Hilburn Drive Academy :School 920458 - Holly Grove Middle :School 920450 - Holly Ridge Middle :School 920455 - Holly Springs High :School 920466 - Knightdale High :School 920473 - Leesville Road High :School 920471 - Leesville Road Middle :School 920472 - Ligon Middle :School 920324 - Longview :School 920484 - Lufkin Road Middle :School 920492 - Martin Middle :School 920495 - Middle Creek High :School 920500 - Millbrook High :School 920502 - Mills Park Middle :School 920506 - Moore Square Museum Magnet Middle :School 920348 - Needham Broughton High :School 920512 - North Garner Middle :School 920526 - Panther Creek High :School 920528 - Phillips High :School 920529 - Pine Hollow Middle :School 920400 - Reedy Creek Middle :School 920438 - River Oaks Middle :School 920546 - Rolesville High :School 920545 - Rolesville Middle :School 920551 - Salem Middle :School 920552 - Sanderson High :School 920562 - Southeast Raleigh High :School 920581 - Vernon Malone College and Career Academy :School 920583 - Wake Early College of Health and Science :School 920588 - Wake Forest High School :School 920592 - Wake Forest Middle School :School 920582 - Wake STEM Early College High School :School 920585 - Wake Young Men's Leadership Academy :School 920586 - Wake Young Women's Leadership Academy :School 920595 - Wakefield High :School 920594 - Wakefield Middle :School 920601 - Wendell Middle :School 920604 - West Cary Middle :School 920607 - West Lake Middle :School 920608 - West Millbrook Middle :School 920636 - Zebulon Middle 	-	092	Wake	2018	11	City, Large	N	-	10-26-2016 09:24AM	sloeffler	07-23-2018 12:49PM	sandra_hunnicutt
9205202019	920520	2019	Northwoods Elementary	Northwoods Elementary	920	Wake County Schools	Ms	Robin	-	Wahl	-	8850 Chapel Hill Road	-	Cary	NC	27513	-	919	460	3491	919	704	2270	-	-	-	-	-	-	http://northwoodses.wcpss.net/	1	Open	30-JUN-90	-	R	Regular School	N	None	P2:P3:PK:KG:01:02:03:04:05	P2:P3:PK:KG:01:02:03:04	-	-	T	Traditional	-	S	Semester	P	Public	NOTVIRTUAL	3	North Central	-	-	370472001884	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	092	Wake	-	11	City, Large	-	1	04-23-2010 02:49PM	EDDIE	07-11-2018 04:15PM	rsiwiec
9205212019	920521	2019	Oakview Elementary	Oakview Elementary School	920	Wake County Schools	Mr	Steven	A	Moore	-	11500 Holly Springs New Hill Rd	-	Apex	NC	27539	-	919	694	8885	919	589	6460	-	-	-	-	-	-	http://www.wcpss.net/oakviewes	1	Open	01-JUL-16	-	R	Regular School	N	None	P2:P3:PK:KG:01:02:03:04:05	KG:01:02:03:04:05	KG:01:02:03:04:05	-	T	Traditional	-	S	Semester	P	Public	NOTVIRTUAL	3	North Central	-	-	370472003380	-	-	-	-	-	N	-	431	20	Y	01-AUG-16	-	N	-	School 920308 - Apex Elementary :School 920306 - Herbert Akins Rd Elementary :School 920457 - Holly Grove Elementary :School 920449 - Holly Ridge Elementary :School 920447 - Holly Springs Elementary 	-	092	Wake	2017	11	City, Large	N	-	10-09-2015 02:03PM	sloeffler	03-20-2018 10:22AM	sandra_hunnicutt
9205222019	920522	2019	Oak Grove Elementary	Oak Grove Elementary	920	Wake County Schools	Ms	Stephanie	-	Bias	-	10401 Penny Road	-	Raleigh	NC	27606	-	919	387	4490	919	670	4331	-	-	-	-	-	-	http://oakgrovees.wcpss.net/	1	Open	30-JUN-94	-	R	Regular School	N	None	P2:P3:PK:KG:01:02:03:04:05	P2:P3:PK:KG:01:02:03:04:05	-	-	Y	Year Round	-	S	Semester	P	Public	NOTVIRTUAL	3	North Central	-	-	370472001311	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	092	Wake	-	11	City, Large	-	1	04-23-2010 02:49PM	EDDIE	07-11-2018 04:17PM	rsiwiec
9205232019	920523	2019	Olive Chapel Elementary	Olive Chapel Elementary	920	Wake County Schools	Ms	Ruth	-	Steidinger	-	1751 Olive Chapel Road	-	Apex	NC	27502	-	919	387	4440	919	704	2257	-	-	-	-	-	-	http://www.wcpss.net/olivechapeles	1	Open	30-JUN-97	-	R	Regular School	N	None	P2:P3:PK:KG:01:02:03:04:05	P2:P3:PK:KG:01:02:03:04:05	-	-	Y	Year Round	-	S	Semester	P	Public	NOTVIRTUAL	3	North Central	-	-	370472002354	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	092	Wake	-	11	City, Large	-	1	04-23-2010 02:49PM	EDDIE	07-11-2018 04:19PM	rsiwiec
9205242019	920524	2019	Olds Elementary	Olds Elementary	920	Wake County Schools	Dr	Mary	Anne T	Wheeler	-	204 Dixie Trail	-	Raleigh	NC	27607	-	919	856	7699	919	670	4247	-	-	-	-	-	-	http://oldses.wcpss.net/	1	Open	30-JUN-90	-	R	Regular School	N	None	P3:PK:KG:01:02:03:04:05	P3:PK:KG:01:02:03:04:05	-	-	T	Traditional	-	S	Semester	P	Public	NOTVIRTUAL	3	North Central	-	-	370472001885	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	092	Wake	-	11	City, Large	-	1	04-23-2010 02:49PM	EDDIE	07-11-2018 04:19PM	rsiwiec
9205252019	920525	2019	Partnership Elementary	Partnership Elementary	920	Wake County Schools	Mr	Mark	-	Kenjarski	-	601 Devereux Street	-	Raleigh	NC	27605	-	919	856	8200	919	670	4393	-	-	-	-	-	-	http://partnership.wcpss.net/	1	Open	30-JUN-98	-	R	Regular School	N	None	KG:01:02:03:04:05	KG:01:02:03:04:05	-	-	M	Modified	-	S	Semester	P	Public	NOTVIRTUAL	3	North Central	-	-	370472002414	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	092	Wake	-	11	City, Large	-	1	04-23-2010 02:49PM	EDDIE	02-01-2018 01:58PM	sandra_hunnicutt
9205262019	920526	2019	Panther Creek High	Panther Creek High	920	Wake County Schools	Ms	Camille	-	Hedrick	-	6770 McCrimmon Parkway	-	Cary	NC	27519	-	919	463	8656	919	694	8614	-	-	-	-	-	-	http://panthercreekhs.wcpss.net/	1	Open	02-JUL-06	-	R	Regular School	N	None	09:10:11:12	09:10:11:12	-	-	T	Traditional	-	S	Semester	P	Public	NOTVIRTUAL	3	North Central	SA	SACS	370472002810	340603	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	092	Wake	-	11	City, Large	-	1	04-23-2010 02:49PM	EDDIE	07-11-2018 04:20PM	rsiwiec
9205282019	920528	2019	Phillips High	Phillips High	920	Wake County Schools	Mr	Robert	-	Gupton	-	1923 Milburnie Rd	-	Raleigh	NC	27610	2209	919	856	7710	919	704	2162	-	-	-	-	-	-	http://phillipshs.wcpss.net/	1	Open	30-JUN-90	-	A	Alternative Education	N	None	09:10:11:12	09:10:11:12	-	-	T	Traditional	-	S	Semester	P	Public	NOTVIRTUAL	3	North Central	-	-	370472002188	343206	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	092	Wake	-	11	City, Large	-	1	04-23-2010 02:49PM	EDDIE	07-11-2018 04:21PM	rsiwiec
9205292019	920529	2019	Pine Hollow Middle	Pine Hollow Middle School	920	Wake County Schools	Mr	Larry	Andrew	Livengood	-	5365 Bartram Place	-	Raleigh	NC	27617	-	919	694	8880	919	589	6350	-	-	-	-	-	-	http://www.wcpss.net/pinehollowms	1	Open	01-JUL-16	-	R	Regular School	N	None	06:07:08	06:07:08	06:07:08	-	Y	Year Round	-	S	Semester	P	Public	NOTVIRTUAL	3	North Central	-	-	370472003379	-	-	-	-	-	N	-	700	28	Y	01-JUL-16	-	N	-	School 920471 - Leesville Road Middle :School 920502 - Mills Park Middle :School 920594 - Wakefield Middle :School 920608 - West Millbrook Middle 	-	092	Wake	2017	11	City, Large	N	-	10-09-2015 01:54PM	sloeffler	07-11-2018 04:23PM	rsiwiec
9205302019	920530	2019	Penny Road Elementary	Penny Road Elementary	920	Wake County Schools	Ms	Gia	-	Hoke	-	10900 Penny Rd	-	Cary	NC	27518	-	919	387	2136	919	704	2020	-	-	-	-	-	-	http://pennyroades.wcpss.net/	1	Open	30-JUN-90	-	R	Regular School	N	None	KG:01:02:03:04:05	KG:01:02:03:04:05	-	-	T	Traditional	-	S	Semester	P	Public	NOTVIRTUAL	3	North Central	-	-	370472002223	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	092	Wake	-	11	City, Large	-	1	04-23-2010 02:49PM	EDDIE	07-11-2018 04:21PM	rsiwiec
9205312019	920531	2019	Pleasant Union Elementary	Pleasant Union Elementary	920	Wake County Schools	Mr	Kevin	-	Biles	-	1900 Pleasant Union Church Road	-	Raleigh	NC	27614	-	919	870	4230	919	589	6650	-	-	-	-	-	-	http://pleasantuniones.wcpss.net/	1	Open	30-JUN-92	-	R	Regular School	N	None	P2:P3:PK:KG:01:02:03:04:05	P2:P3:PK:KG:01:02:03:04:05	-	-	Y	Year Round	-	S	Semester	P	Public	NOTVIRTUAL	3	North Central	-	-	370472000198	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	092	Wake	-	11	City, Large	-	1	04-23-2010 02:49PM	EDDIE	12-08-2017 01:00PM	sandra_hunnicutt
9205322019	920532	2019	Poe Elementary	Poe Elementary	920	Wake County Schools	Ms	Annice	-	Williams	-	400 Peyton St	-	Raleigh	NC	27610	3435	919	250	4777	919	704	2093	-	-	-	-	-	-	http://poees.wcpss.net/	1	Open	30-JUN-90	-	R	Regular School	M	Magnet	P3:PK:KG:01:02:03:04:05	P3:PK:KG:01:02:03:04:05	-	-	T	Traditional	-	S	Semester	P	Public	NOTVIRTUAL	3	North Central	-	-	370472001887	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	092	Wake	-	11	City, Large	-	1	04-23-2010 02:49PM	EDDIE	07-11-2018 04:24PM	rsiwiec
9205332019	920533	2019	Pleasant Grove Elementary	Pleasant Grove Elementary School	920	Wake County Schools	Mr	Burton	-	Batten	-	3605 Pleasant Grove Church Rd	-	Morrisville	NC	27560	-	919	694	8770	919	589	6461	-	-	-	-	-	-	http://www.wcpss.net/pleasantgrovees	1	Open	01-JUL-16	-	R	Regular School	N	None	P2:P3:PK:KG:01:02:03:04:05	P2:P3:PK:KG:01:02:03:04:05	KG:01:02:03:04:05	-	T	Traditional	-	S	Semester	P	Public	NOTVIRTUAL	3	North Central	-	-	370472003378	-	-	-	-	-	N	-	465	22	Y	01-AUG-16	-	N	-	School 920342 - Brier Creek Elementary :School 920469 - Leesville Road Elementary :School 920564 - Stough Elementary 	-	092	Wake	2017	11	City, Large	N	-	10-09-2015 02:36PM	sloeffler	07-13-2017 02:03PM	paul_cory
9205362019	920536	2019	Powell Elementary	Powell Elementary	920	Wake County Schools	Mr	Curtis	-	Brower	-	1130 Marlborough Rd	-	Raleigh	NC	27610	1125	919	856	7737	919	704	2154	-	-	-	-	-	-	http://powelles.wcpss.net/	1	Open	30-JUN-90	-	R	Regular School	M	Magnet	P2:P3:PK:KG:01:02:03:04:05	P2:P3:PK:KG:01:02:03:04:05	-	-	T	Traditional	-	S	Semester	P	Public	NOTVIRTUAL	3	North Central	-	-	370472001888	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	092	Wake	-	11	City, Large	-	1	04-23-2010 02:49PM	EDDIE	04-12-2018 03:02PM	sandra_hunnicutt
9205402019	920540	2019	Rand Road Elementary	Rand Road Elementary	920	Wake County Schools	Ms	Rhonda	-	Jones	-	300 Arbor Greene Dr	-	Garner	NC	27529	9743	919	662	2275	919	704	2134	-	-	-	-	-	-	http://randroades.wcpss.net/	1	Open	30-JUN-90	-	R	Regular School	N	None	P2:P3:PK:KG:01:02:03:04:05	P2:P3:PK:KG:01:02:03:04:05	-	-	Y	Year Round	-	S	Semester	P	Public	NOTVIRTUAL	3	North Central	-	-	370472002282	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	092	Wake	-	11	City, Large	-	1	04-23-2010 02:49PM	EDDIE	01-03-2019 11:24AM	rsiwiec
9205422019	920542	2019	Reedy Creek Elementary	Reedy Creek Elementary	920	Wake County Schools	Ms	Catherine	-	Yanello	-	940 Reedy Creek Road	-	Cary	NC	27513	-	919	380	3660	919	670	4282	-	-	-	-	-	-	http://www.wcpss.net/reedycreekes	1	Open	30-JUN-99	-	R	Regular School	N	None	KG:01:02:03:04:05	KG:01:02:03:04:05	-	-	T	Traditional	-	S	Semester	P	Public	NOTVIRTUAL	3	North Central	-	-	370472002491	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	092	Wake	-	11	City, Large	-	1	04-23-2010 02:49PM	EDDIE	07-11-2018 04:25PM	rsiwiec
9205432019	920543	2019	Richland Creek Elementary	Richland Creek Elementary School	920	Wake County Schools	Mr	Charles	-	Langley (Interim)	-	840 Wallridge Drive	-	Wake Forest	NC	27587	-	919	554	6333	919	670	4206	-	-	-	-	-	-	http://richlandcreekes.wcpss.net/	1	Open	01-JUL-12	-	R	Regular School	N	None	P3:PK:KG:01:02:03:04:05	P3:PK:KG:01:02:03:04:05	KG:01:02:03	-	T	Traditional	-	S	Semester	P	Public	NOTVIRTUAL	3	North Central	-	-	370472003238	-	-	-	-	-	N	-	552	25	N	-	Dubois Center	N	-	North Forest Pines ES, Forest Pines ES, Wake Forest ES, Wakefield ES, Heritage ES	-	092	Wake	2013	11	City, Large	N	-	11-15-2011 03:29PM	deborah_comer	10-11-2017 04:02PM	sandra_hunnicutt
9205442019	920544	2019	Rolesville Elementary	Rolesville Elementary	920	Wake County Schools	Ms	Dana	-	Dougherty-Primiano	-	307 S Main St	-	Rolesville	NC	27571	-	919	554	8686	919	589	6677	-	-	-	-	-	-	http://rolesvillees.wcpss.net/	1	Open	30-JUN-90	-	R	Regular School	N	None	P2:PK:KG:01:02:03:04:05	P2:PK:KG:01:02:03:04:05	-	-	T	Traditional	-	S	Semester	P	Public	NOTVIRTUAL	3	North Central	-	-	370472001890	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	092	Wake	-	11	City, Large	-	1	04-23-2010 02:49PM	EDDIE	07-11-2018 04:34PM	rsiwiec
9205452019	920545	2019	Rolesville Middle	Rolesville Middle School	920	Wake County Schools	Mr	Thaddeus	-	Sherman	-	4700 Burlington Mills Road	-	Rolesville 	NC	27571	-	919	570	2260	919	589	6599	-	-	-	-	-	-	http://rolesvillems.wcpss.net	1	Open	01-JUL-12	-	R	Regular School	N	None	06:07:08	06:07:08	09:10:11:12	-	Y	Year Round	-	-	-	P	Public	NOTVIRTUAL	3	North Central	-	-	370472003240	-	-	-	-	-	N	-	1000	50	Y	01-JUN-12	-	N	-	Wake Forest MS, Heritage MS, East Wake MS, Zebulon MS	-	092	Wake	2013	11	City, Large	N	-	08-15-2011 12:14PM	deborah_comer	07-11-2018 04:35PM	rsiwiec
9205462019	920546	2019	Rolesville High	Rolesville High School	920	Wake County Schools	Ms	Dhedra	-	Lassiter	-	1099 East Young St	-	Rolesville 	NC	27571	-	919	554	6303	919	589	6471	-	-	-	-	-	-	http://www.wcpss.net/rolesvillehs	1	Open	01-JUL-13	-	R	Regular School	N	None	09:10:11:12	09:10:11:12	09:10	-	T	Traditional	-	B	Block	P	Public	NOTVIRTUAL	3	North Central	SA	SACS	370472003276	343394	-	-	-	-	N	-	800	30	Y	01-JAN-13	-	N	-	School 920702 - East Wake School of Arts Education and G :School 920703 - East Wake School of Engineering :School 920700 - East Wake School of Health Science :School 920701 - East Wake School of Integrated Technolog :School 920445 - Heritage High :School 920466 - Knightdale High :School 920588 - Wake Forest-Rolesville High 	-	092	Wake	2013	11	City, Large	N	-	10-15-2012 08:28AM	deborah_comer	07-11-2018 04:35PM	rsiwiec
9205472019	920547	2019	Rogers Lane Elementary	Rogers Lane Elementary School	920	Wake County Schools	Mr	Shane	-	Barham	-	201 North Rogers Lane	-	Raleigh	NC	27610	-	919	694	8670	919	704	2084	-	-	-	-	-	-	http://www.wcpss.net/rogerslanees	1	Open	01-JUL-17	-	R	Regular School	N	None	P2:P3:PK:KG:01:02:03:04:05	P2:P3:PK:KG:01:02:03:04:05	KG:01:02:03:04:05	-	T	Traditional	-	S	Semester	P	Public	NOTVIRTUAL	3	North Central	-	-	370472003411	-	-	-	-	-	N	-	500	22	Y	01-AUG-17	-	N	-	School 920329 - Barwell Road Elementary :School 920446 - Hodge Road Elementary :School 920464 - Knightdale Elementary :School 920599 - Walnut Creek Elementary 	-	092	Wake	2018	11	City, Large	N	-	10-21-2016 05:16PM	sloeffler	07-11-2018 04:34PM	rsiwiec
9205482019	920548	2019	Root Elementary	Root Elementary	920	Wake County Schools	Mr	Blaine	-	Clark	-	3202 Northampton Street	-	Raleigh	NC	27609	6926	919	881	4940	919	670	4489	-	-	-	-	-	-	http://www.wcpss.net/rootes	1	Open	30-JUN-90	-	R	Regular School	N	None	P3:PK:KG:01:02:03:04:05	P3:PK:KG:01:02:03:04:05	-	-	T	Traditional	-	S	Semester	P	Public	NOTVIRTUAL	3	North Central	-	-	370472001891	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	092	Wake	-	11	City, Large	-	1	04-23-2010 02:49PM	EDDIE	07-11-2018 04:36PM	rsiwiec
9205492019	920549	2019	River Bend Middle	River Bend Middle School	920	Wake County Schools	Ms	Stacey	-	Weddle	-	5601 Wallace Martin Way	-	Raleigh	NC	27616	-	919	694	8690	919	704	2073	-	-	-	-	-	-	http://www.wcpss.net/riverbendms	1	Open	01-JUL-17	-	R	Regular School	N	None	06:07:08	06:07:08	06:07:08	-	T	Traditional	-	S	Semester	P	Public	NOTVIRTUAL	3	North Central	-	-	370472003412	-	-	-	-	-	N	-	600	24	Y	01-AUG-17	-	N	-	School 920399 - Durant Road Middle :School 920408 - East Millbrook Middle :School 920410 - East Wake Middle :School 920545 - Rolesville Middle :School 920601 - Wendell Middle :School 920636 - Zebulon Middle 	-	092	Wake	2018	11	City, Large	N	-	10-21-2016 05:26PM	sloeffler	07-11-2018 04:31PM	rsiwiec
9205502019	920550	2019	Salem Elementary	Salem Elementary	920	Wake County Schools	Mr	Derrick	-	Evans	-	6116 Old Jenks Road	-	Apex	NC	27523	-	919	363	2865	919	670	4284	-	-	-	-	-	-	http://salemes.wcpss.net/	1	Open	30-JUN-00	-	R	Regular School	N	None	P2:P3:PK:KG:01:02:03:04:05	P2:P3:PK:KG:01:02:03:04:05	-	-	Y	Year Round	-	S	Semester	P	Public	NOTVIRTUAL	3	North Central	-	-	370472002558	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	092	Wake	-	11	City, Large	-	1	04-23-2010 02:49PM	EDDIE	07-11-2018 04:38PM	rsiwiec
9205512019	920551	2019	Salem Middle	Salem Middle	920	Wake County Schools	Ms	Anna	-	Hofmann	-	6150 Old Jenks Road	-	Apex	NC	27523	-	919	363	1870	919	670	4280	-	-	-	-	-	-	http://salemms.wcpss.net/	1	Open	01-JUL-04	-	R	Regular School	N	None	06:07:08	06:07:08	-	-	Y	Year Round	-	S	Semester	P	Public	NOTVIRTUAL	3	North Central	-	-	370472002746	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	092	Wake	-	11	City, Large	-	1	04-23-2010 02:49PM	EDDIE	07-11-2018 04:39PM	rsiwiec
